f array_size kin_E deflec np s_h_c r_c_c p_c_c ke_over_c conf_perc
2770 20 10 0.250000 10000 1086 271 570 869 357.653791
2771 20 10 0.250000 10000 1086 272 570 869 357.525921
2772 20 10 0.250000 10000 1086 272 570 870 357.398142
2773 20 10 0.250000 10000 1086 272 570 871 357.270454
2774 20 10 0.250000 10000 1087 272 570 871 357.142857
2775 20 10 0.250000 10000 1088 272 570 871 357.015352
2776 20 10 0.250000 10000 1089 272 570 871 356.887937
2777 20 10 0.250000 10000 1089 272 570 872 356.760614
2778 20 10 0.250000 10000 1090 272 570 872 356.633381
2779 20 10 0.250000 10000 1090 272 571 872 356.506239
2780 20 10 0.250000 10000 1090 272 571 873 356.379187
2781 20 10 0.250000 10000 1091 272 571 873 356.252227
2782 20 10 0.250000 10000 1091 273 571 873 356.125356
2783 20 10 0.250000 10000 1091 273 572 873 355.998576
2784 20 10 0.250000 10000 1091 273 573 873 355.871886
2785 20 10 0.250000 10000 1092 273 573 873 355.745286
2786 20 10 0.250000 10000 1092 273 574 873 355.618777
2787 20 10 0.250000 10000 1092 273 575 873 355.492357
2788 20 10 0.250000 10000 1093 273 575 873 355.366027
2789 20 10 0.250000 10000 1094 273 575 873 355.239787
2790 20 10 0.250000 10000 1094 273 576 873 355.113636
2791 20 10 0.250000 10000 1094 273 576 874 354.987575
2792 20 10 0.250000 10000 1094 273 576 875 354.861604
2793 20 10 0.250000 10000 1094 273 577 875 354.735722
2794 20 10 0.250000 10000 1095 273 577 875 354.609929
2795 20 10 0.250000 10000 1096 273 577 875 354.484225
2796 20 10 0.250000 10000 1096 273 578 875 354.358611
2797 20 10 0.250000 10000 1096 274 578 875 354.233085
2798 20 10 0.250000 10000 1096 274 579 875 354.107649
2799 20 10 0.250000 10000 1096 274 579 876 353.982301
2800 20 10 0.250000 10000 1097 274 579 876 353.857042
2801 20 10 0.250000 10000 1097 274 579 877 353.731871
2802 20 10 0.250000 10000 1097 274 579 878 353.606789
2803 20 10 0.250000 10000 1097 275 579 878 353.481796
2804 20 10 0.250000 10000 1097 276 579 878 353.356890
2805 20 10 0.250000 10000 1097 276 579 879 353.232073
2806 20 10 0.250000 10000 1097 276 580 879 353.107345
2807 20 10 0.250000 10000 1098 276 580 879 352.982704
2808 20 10 0.250000 10000 1099 276 580 879 352.858151
2809 20 10 0.250000 10000 1100 276 580 879 352.733686
2810 20 10 0.250000 10000 1100 276 580 880 352.609309
2811 20 10 0.250000 10000 1101 276 580 880 352.485019
2812 20 10 0.250000 10000 1101 276 580 881 352.360817
2813 20 10 0.250000 10000 1101 276 580 882 352.236703
2814 20 10 0.250000 10000 1101 276 580 883 352.112676
2815 20 10 0.250000 10000 1102 276 580 883 351.988736
2816 20 10 0.250000 10000 1102 276 580 884 351.864884
2817 20 10 0.250000 10000 1102 276 580 885 351.741119
2818 20 10 0.250000 10000 1103 276 580 885 351.617440
2819 20 10 0.250000 10000 1103 276 580 886 351.493849
2820 20 10 0.250000 10000 1104 276 580 886 351.370344
2821 20 10 0.250000 10000 1105 276 580 886 351.246927
2822 20 10 0.250000 10000 1106 276 580 886 351.123596
2823 20 10 0.250000 10000 1106 276 581 886 351.000351
2824 20 10 0.250000 10000 1106 276 582 886 350.877193
2825 20 10 0.250000 10000 1107 276 582 886 350.754121
2826 20 10 0.250000 10000 1107 276 582 887 350.631136
2827 20 10 0.250000 10000 1107 276 582 888 350.508237
2828 20 10 0.250000 10000 1108 276 582 888 350.385424
2829 20 10 0.250000 10000 1108 276 582 889 350.262697
2830 20 10 0.250000 10000 1108 276 583 889 350.140056
2831 20 10 0.250000 10000 1108 276 584 889 350.017501
2832 20 10 0.250000 10000 1108 277 584 889 349.895031
2833 20 10 0.250000 10000 1108 277 585 889 349.772648
2834 20 10 0.250000 10000 1108 277 585 890 349.650350
2835 20 10 0.250000 10000 1108 277 585 891 349.528137
2836 20 10 0.250000 10000 1109 277 585 892 349.283968
2837 20 10 0.250000 10000 1110 277 585 892 349.162011
2838 20 10 0.250000 10000 1110 277 585 893 349.040140
2839 20 10 0.250000 10000 1110 278 585 893 348.918353
2840 20 10 0.250000 10000 1111 278 585 893 348.796652
2841 20 10 0.250000 10000 1111 279 585 893 348.675035
2842 20 10 0.250000 10000 1112 279 585 893 348.553503
2843 20 10 0.250000 10000 1112 279 585 894 348.432056
2844 20 10 0.250000 10000 1113 279 585 894 348.310693
2845 20 10 0.250000 10000 1113 279 585 895 348.189415
2846 20 10 0.250000 10000 1113 279 585 896 348.068221
2847 20 10 0.250000 10000 1113 279 586 896 347.947112
2848 20 10 0.250000 10000 1113 279 586 897 347.826087
2849 20 10 0.250000 10000 1113 280 586 897 347.705146
2850 20 10 0.250000 10000 1113 280 587 897 347.584289
2851 20 10 0.250000 10000 1113 280 587 898 347.463516
2852 20 10 0.250000 10000 1114 280 587 898 347.342827
2853 20 10 0.250000 10000 1114 280 588 898 347.222222
2854 20 10 0.250000 10000 1115 280 588 898 347.101701
2855 20 10 0.250000 10000 1116 280 588 898 346.981263
2856 20 10 0.250000 10000 1117 280 588 898 346.860909
2857 20 10 0.250000 10000 1118 280 588 898 346.740638
2858 20 10 0.250000 10000 1119 280 588 898 346.620451
2859 20 10 0.250000 10000 1119 280 589 898 346.500347
2860 20 10 0.250000 10000 1120 280 589 898 346.380326
2861 20 10 0.250000 10000 1121 280 589 898 346.260388
2862 20 10 0.250000 10000 1121 280 590 898 346.140533
2863 20 10 0.250000 10000 1122 280 590 898 346.020761
2864 20 10 0.250000 10000 1122 280 591 898 345.901072
2865 20 10 0.250000 10000 1122 280 591 899 345.781466
2866 20 10 0.250000 10000 1122 281 591 899 345.661943
2867 20 10 0.250000 10000 1123 281 591 899 345.542502
2868 20 10 0.250000 10000 1123 282 591 899 345.423143
2869 20 10 0.250000 10000 1124 282 591 899 345.303867
2870 20 10 0.250000 10000 1124 283 591 899 345.184674
2871 20 10 0.250000 10000 1125 283 591 899 345.065562
2872 20 10 0.250000 10000 1125 284 591 899 344.946533
2873 20 10 0.250000 10000 1126 284 591 899 344.827586
2874 20 10 0.250000 10000 1126 284 592 899 344.708721
2875 20 10 0.250000 10000 1127 284 592 899 344.589938
2876 20 10 0.250000 10000 1128 284 592 899 344.471237
2877 20 10 0.250000 10000 1128 284 592 900 344.352617
2878 20 10 0.250000 10000 1129 284 592 900 344.234079
2879 20 10 0.250000 10000 1129 284 593 900 344.115623
2880 20 10 0.250000 10000 1129 284 594 900 343.997248
2881 20 10 0.250000 10000 1130 284 594 900 343.878955
2882 20 10 0.250000 10000 1130 284 595 900 343.760743
2883 20 10 0.250000 10000 1130 284 596 900 343.642612
2884 20 10 0.250000 10000 1130 284 596 901 343.524562
2885 20 10 0.250000 10000 1130 284 596 902 343.406593
2886 20 10 0.250000 10000 1131 284 596 902 343.288706
2887 20 10 0.250000 10000 1132 284 596 902 343.170899
2888 20 10 0.250000 10000 1132 284 597 902 343.053173
2889 20 10 0.250000 10000 1132 284 597 903 342.935528
2890 20 10 0.250000 10000 1132 284 597 904 342.817964
2891 20 10 0.250000 10000 1132 284 597 905 342.700480
2892 20 10 0.250000 10000 1132 284 598 905 342.583076
2893 20 10 0.250000 10000 1133 284 598 905 342.465753
2894 20 10 0.250000 10000 1133 284 599 905 342.348511
2895 20 10 0.250000 10000 1133 284 599 906 342.231348
2896 20 10 0.250000 10000 1133 284 599 907 342.114266
2897 20 10 0.250000 10000 1133 285 599 907 341.997264
2898 20 10 0.250000 10000 1133 285 599 908 341.880342
2899 20 10 0.250000 10000 1133 286 599 908 341.763500
2900 20 10 0.250000 10000 1133 286 600 908 341.646737
2901 20 10 0.250000 10000 1133 286 600 909 341.530055
2902 20 10 0.250000 10000 1134 286 600 909 341.413452
2903 20 10 0.250000 10000 1134 287 600 909 341.296928
2904 20 10 0.250000 10000 1135 287 600 909 341.180484
2905 20 10 0.250000 10000 1135 287 600 910 341.064120
2906 20 10 0.250000 10000 1135 287 600 911 340.947835
2907 20 10 0.250000 10000 1135 287 601 911 340.831629
2908 20 10 0.250000 10000 1135 288 601 911 340.715503
2909 20 10 0.250000 10000 1135 288 601 912 340.599455
2910 20 10 0.250000 10000 1136 288 601 912 340.483487
2911 20 10 0.250000 10000 1136 289 601 912 340.367597
2912 20 10 0.250000 10000 1136 289 602 912 340.251786
2913 20 10 0.250000 10000 1137 289 602 912 340.136054
2914 20 10 0.250000 10000 1138 289 602 912 340.020401
2915 20 10 0.250000 10000 1138 289 602 913 339.904827
2916 20 10 0.250000 10000 1138 289 603 913 339.789331
2917 20 10 0.250000 10000 1138 289 603 914 339.673913
2918 20 10 0.250000 10000 1138 289 603 915 339.558574
2919 20 10 0.250000 10000 1138 290 603 915 339.443313
2920 20 10 0.250000 10000 1138 290 603 916 339.328130
2921 20 10 0.250000 10000 1139 290 603 916 339.213026
2922 20 10 0.250000 10000 1139 290 604 916 339.097999
2923 20 10 0.250000 10000 1139 290 604 917 338.983051
2924 20 10 0.250000 10000 1140 290 604 917 338.868180
2925 20 10 0.250000 10000 1140 290 604 918 338.753388
2926 20 10 0.250000 10000 1141 290 604 918 338.638673
2927 20 10 0.250000 10000 1142 290 604 918 338.524035
2928 20 10 0.250000 10000 1143 290 604 918 338.409475
2929 20 10 0.250000 10000 1144 290 604 918 338.294993
2930 20 10 0.250000 10000 1145 290 604 918 338.180588
2931 20 10 0.250000 10000 1145 291 604 918 338.066261
2932 20 10 0.250000 10000 1146 291 604 918 337.952011
2933 20 10 0.250000 10000 1146 291 605 918 337.837838
2934 20 10 0.250000 10000 1147 291 605 918 337.723742
2935 20 10 0.250000 10000 1147 291 605 919 337.609723
2936 20 10 0.250000 10000 1148 291 605 919 337.495781
2937 20 10 0.250000 10000 1148 291 605 920 337.381916
2938 20 10 0.250000 10000 1148 291 605 921 337.268128
2939 20 10 0.250000 10000 1149 291 605 921 337.154417
2940 20 10 0.250000 10000 1150 291 605 921 337.040782
2941 20 10 0.250000 10000 1150 291 606 921 336.927224
2942 20 10 0.250000 10000 1151 291 606 921 336.813742
2943 20 10 0.250000 10000 1151 291 606 922 336.700337
2944 20 10 0.250000 10000 1151 291 607 922 336.587008
2945 20 10 0.250000 10000 1152 291 607 922 336.473755
2946 20 10 0.250000 10000 1153 291 607 922 336.360579
2947 20 10 0.250000 10000 1153 291 607 923 336.247478
2948 20 10 0.250000 10000 1153 291 607 924 336.134454
2949 20 10 0.250000 10000 1154 291 607 924 336.021505
2950 20 10 0.250000 10000 1154 291 608 924 335.908633
2951 20 10 0.250000 10000 1154 291 608 925 335.795836
2952 20 10 0.250000 10000 1155 291 608 925 335.683115
2953 20 10 0.250000 10000 1155 292 608 925 335.570470
2954 20 10 0.250000 10000 1156 292 608 925 335.457900
2955 20 10 0.250000 10000 1156 292 608 926 335.345406
2956 20 10 0.250000 10000 1156 292 609 926 335.232987
2957 20 10 0.250000 10000 1156 292 610 926 335.120643
2958 20 10 0.250000 10000 1156 292 611 926 335.008375
2959 20 10 0.250000 10000 1157 292 611 926 334.896182
2960 20 10 0.250000 10000 1158 292 611 926 334.784064
2961 20 10 0.250000 10000 1158 293 611 926 334.672021
2962 20 10 0.250000 10000 1159 293 611 926 334.560054
2963 20 10 0.250000 10000 1160 293 611 926 334.448161
2964 20 10 0.250000 10000 1160 293 611 927 334.336342
2965 20 10 0.250000 10000 1161 293 611 927 334.224599
2966 20 10 0.250000 10000 1161 293 612 927 334.112930
2967 20 10 0.250000 10000 1161 293 613 927 334.001336
2968 20 10 0.250000 10000 1162 293 613 927 333.889816
2969 20 10 0.250000 10000 1162 294 613 927 333.778371
2970 20 10 0.250000 10000 1162 294 614 927 333.667000
2971 20 10 0.250000 10000 1162 294 614 928 333.555704
2972 20 10 0.250000 10000 1162 295 614 928 333.444481
2973 20 10 0.250000 10000 1162 295 614 929 333.333333
2974 20 10 0.250000 10000 1162 295 614 930 333.222259
2975 20 10 0.250000 10000 1162 295 614 931 333.111259
2976 20 10 0.250000 10000 1163 295 614 931 333.000333
2977 20 10 0.250000 10000 1164 295 614 931 332.889481
2978 20 10 0.250000 10000 1165 295 614 931 332.778702
2979 20 10 0.250000 10000 1166 295 614 931 332.667997
2980 20 10 0.250000 10000 1166 295 615 931 332.557366
2981 20 10 0.250000 10000 1166 295 615 932 332.446809
2982 20 10 0.250000 10000 1166 295 616 932 332.336324
2983 20 10 0.250000 10000 1166 295 617 932 332.225914
2984 20 10 0.250000 10000 1167 295 617 932 332.115576
2985 20 10 0.250000 10000 1168 295 617 932 332.005312
2986 20 10 0.250000 10000 1168 295 617 933 331.895121
2987 20 10 0.250000 10000 1168 295 618 933 331.785003
2988 20 10 0.250000 10000 1168 295 619 933 331.674959
2989 20 10 0.250000 10000 1168 295 619 934 331.564987
2990 20 10 0.250000 10000 1168 295 620 934 331.455088
2991 20 10 0.250000 10000 1168 295 621 934 331.345262
2992 20 10 0.250000 10000 1169 295 621 934 331.235508
2993 20 10 0.250000 10000 1169 295 622 934 331.125828
2994 20 10 0.250000 10000 1169 295 623 934 331.016220
2995 20 10 0.250000 10000 1169 295 624 934 330.906684
2996 20 10 0.250000 10000 1170 295 624 934 330.797221
2997 20 10 0.250000 10000 1170 295 624 935 330.687831
2998 20 10 0.250000 10000 1170 295 625 935 330.578512
2999 20 10 0.250000 10000 1171 295 625 935 330.469266
3000 20 10 0.250000 10000 1171 295 625 936 330.360093
3001 20 10 0.250000 10000 1171 295 626 936 330.250991
3002 20 10 0.250000 10000 1171 295 627 936 330.141961
3003 20 10 0.250000 10000 1171 296 627 936 330.033003
3004 20 10 0.250000 10000 1172 296 627 936 329.924117
3005 20 10 0.250000 10000 1172 296 628 936 329.815303
3006 20 10 0.250000 10000 1172 296 629 936 329.706561
3007 20 10 0.250000 10000 1173 296 629 936 329.597891
3008 20 10 0.250000 10000 1173 296 629 937 329.489292
3009 20 10 0.250000 10000 1173 296 629 938 329.380764
3010 20 10 0.250000 10000 1174 296 629 938 329.272308
3011 20 10 0.250000 10000 1174 296 630 938 329.163924
3012 20 10 0.250000 10000 1174 296 630 939 329.055610
3013 20 10 0.250000 10000 1174 296 631 939 328.947368
3014 20 10 0.250000 10000 1174 296 631 940 328.839198
3015 20 10 0.250000 10000 1174 296 631 941 328.731098
3016 20 10 0.250000 10000 1174 296 631 942 328.623069
3017 20 10 0.250000 10000 1175 296 631 942 328.515112
3018 20 10 0.250000 10000 1176 296 631 943 328.299409
3019 20 10 0.250000 10000 1176 296 631 944 328.191664
3020 20 10 0.250000 10000 1176 297 631 944 328.083990
3021 20 10 0.250000 10000 1177 297 631 944 327.976386
3022 20 10 0.250000 10000 1177 297 631 945 327.868852
3023 20 10 0.250000 10000 1178 297 631 945 327.761390
3024 20 10 0.250000 10000 1179 297 631 945 327.653997
3025 20 10 0.250000 10000 1180 297 631 945 327.546675
3026 20 10 0.250000 10000 1181 297 631 945 327.439424
3027 20 10 0.250000 10000 1181 297 632 945 327.332242
3028 20 10 0.250000 10000 1182 297 632 945 327.225131
3029 20 10 0.250000 10000 1182 298 632 945 327.118090
3030 20 10 0.250000 10000 1183 298 632 945 327.011118
3031 20 10 0.250000 10000 1183 298 633 945 326.904217
3032 20 10 0.250000 10000 1183 298 633 946 326.797386
3033 20 10 0.250000 10000 1183 298 634 946 326.690624
3034 20 10 0.250000 10000 1184 298 634 946 326.583932
3035 20 10 0.250000 10000 1185 298 634 946 326.477310
3036 20 10 0.250000 10000 1185 299 634 946 326.370757
3037 20 10 0.250000 10000 1185 299 635 946 326.264274
3038 20 10 0.250000 10000 1185 300 635 946 326.157860
3039 20 10 0.250000 10000 1186 300 635 946 326.051516
3040 20 10 0.250000 10000 1186 300 636 946 325.945241
3041 20 10 0.250000 10000 1186 300 637 946 325.839036
3042 20 10 0.250000 10000 1187 300 637 946 325.732899
3043 20 10 0.250000 10000 1188 300 637 946 325.626832
3044 20 10 0.250000 10000 1189 300 637 946 325.520833
3045 20 10 0.250000 10000 1190 300 637 946 325.414904
3046 20 10 0.250000 10000 1190 300 637 947 325.309044
3047 20 10 0.250000 10000 1190 300 638 947 325.203252
3048 20 10 0.250000 10000 1190 300 639 947 325.097529
3049 20 10 0.250000 10000 1191 300 639 947 324.991875
3050 20 10 0.250000 10000 1192 300 639 947 324.886290
3051 20 10 0.250000 10000 1192 300 640 947 324.780773
3052 20 10 0.250000 10000 1193 300 640 947 324.675325
3053 20 10 0.250000 10000 1193 300 641 947 324.569945
3054 20 10 0.250000 10000 1194 300 641 947 324.464633
3055 20 10 0.250000 10000 1194 300 642 947 324.359390
3056 20 10 0.250000 10000 1195 300 642 947 324.254215
3057 20 10 0.250000 10000 1195 300 642 948 324.149109
3058 20 10 0.250000 10000 1195 300 643 948 324.044070
3059 20 10 0.250000 10000 1195 300 643 949 323.939099
3060 20 10 0.250000 10000 1196 300 643 949 323.834197
3061 20 10 0.250000 10000 1196 300 644 949 323.729362
3062 20 10 0.250000 10000 1196 301 644 949 323.624595
3063 20 10 0.250000 10000 1196 301 644 950 323.519896
3064 20 10 0.250000 10000 1197 301 644 950 323.415265
3065 20 10 0.250000 10000 1198 301 644 950 323.310702
3066 20 10 0.250000 10000 1199 301 644 950 323.206206
3067 20 10 0.250000 10000 1199 301 644 951 323.101777
3068 20 10 0.250000 10000 1199 301 644 952 322.997416
3069 20 10 0.250000 10000 1199 301 644 953 322.893122
3070 20 10 0.250000 10000 1200 301 644 953 322.788896
3071 20 10 0.250000 10000 1201 301 644 953 322.684737
3072 20 10 0.250000 10000 1201 301 644 954 322.580645
3073 20 10 0.250000 10000 1201 301 645 954 322.476620
3074 20 10 0.250000 10000 1201 301 645 955 322.372663
3075 20 10 0.250000 10000 1201 301 645 956 322.268772
3076 20 10 0.250000 10000 1201 301 646 956 322.164948
3077 20 10 0.250000 10000 1202 301 646 956 322.061192
3078 20 10 0.250000 10000 1202 301 646 957 321.957502
3079 20 10 0.250000 10000 1203 301 646 957 321.853878
3080 20 10 0.250000 10000 1203 301 646 958 321.750322
3081 20 10 0.250000 10000 1204 301 646 958 321.646832
3082 20 10 0.250000 10000 1205 301 646 958 321.543408
3083 20 10 0.250000 10000 1206 301 646 958 321.440051
3084 20 10 0.250000 10000 1207 301 646 958 321.336761
3085 20 10 0.250000 10000 1207 301 646 959 321.233537
3086 20 10 0.250000 10000 1207 301 646 960 321.130379
3087 20 10 0.250000 10000 1207 301 647 960 321.027287
3088 20 10 0.250000 10000 1207 301 647 961 320.924262
3089 20 10 0.250000 10000 1208 301 647 961 320.821303
3090 20 10 0.250000 10000 1209 301 647 961 320.718409
3091 20 10 0.250000 10000 1210 301 647 961 320.615582
3092 20 10 0.250000 10000 1210 302 647 961 320.512821
3093 20 10 0.250000 10000 1210 302 647 962 320.410125
3094 20 10 0.250000 10000 1210 302 648 962 320.307495
3095 20 10 0.250000 10000 1210 302 649 962 320.204931
3096 20 10 0.250000 10000 1210 302 649 963 320.102433
3097 20 10 0.250000 10000 1210 303 649 963 320.000000
3098 20 10 0.250000 10000 1211 303 649 964 319.795331
3099 20 10 0.250000 10000 1212 303 649 964 319.693095
3100 20 10 0.250000 10000 1212 303 650 964 319.590924
3101 20 10 0.250000 10000 1212 303 650 965 319.488818
3102 20 10 0.250000 10000 1212 303 650 966 319.386777
3103 20 10 0.250000 10000 1213 303 650 966 319.284802
3104 20 10 0.250000 10000 1214 303 650 966 319.182892
3105 20 10 0.250000 10000 1215 303 650 966 319.081047
3106 20 10 0.250000 10000 1216 303 650 966 318.979266
3107 20 10 0.250000 10000 1216 303 650 967 318.877551
3108 20 10 0.250000 10000 1217 303 650 967 318.775901
3109 20 10 0.250000 10000 1218 303 650 967 318.674315
3110 20 10 0.250000 10000 1219 303 650 967 318.572794
3111 20 10 0.250000 10000 1219 303 650 968 318.471338
3112 20 10 0.250000 10000 1219 303 651 968 318.369946
3113 20 10 0.250000 10000 1219 303 651 969 318.268619
3114 20 10 0.250000 10000 1219 303 651 970 318.167356
3115 20 10 0.250000 10000 1219 303 652 970 318.066158
3116 20 10 0.250000 10000 1220 303 652 970 317.965024
3117 20 10 0.250000 10000 1221 303 652 970 317.863954
3118 20 10 0.250000 10000 1221 303 652 971 317.762949
